index,form,posTag,nerLabel,Sentence #
38,tham_dự,V,O,85
38,buổi,N,O,85
38,lễ,N,O,85
38,Ông,Nc,O,85
38,Lê_Văn_Phước,Np,B-PER,85
38,",",CH,O,85
38,Phó,Z,O,85
38,Chủ_tịch,N,O,85
38,UBND,Ny,B-ORG,85
38,tỉnh,N,I-ORG,85
38,An_Giang,Np,I-ORG,85
38,cho,V,O,85
38,biết,V,O,85
38,:,CH,O,85
38,“,CH,O,85
38,Cuộc_đời,N,O,85
38,và,Cc,O,85
38,sự_nghiệp,N,O,85
38,hoạt_động,V,O,85
38,cách_mạng,N,O,85
38,của,E,O,85
38,Chủ_tịch,N,O,85
38,Tôn_Đức_Thắng,Np,B-PER,85
38,là,V,O,85
38,tấm,Nc,O,85
38,gương,N,O,85
38,sáng,A,O,85
38,để,E,O,85
38,các,L,O,85
38,thế_hệ,N,O,85
38,chúng_ta,P,O,85
38,noi,V,O,85
38,theo,V,O,85
38,.,CH,O,85
39,Đó,P,O,86
39,là,V,O,86
39,tấm,Nc,O,86
39,gương,N,O,86
39,về,E,O,86
39,sự,Nc,O,86
39,hiếu_học,V,O,86
39,",",CH,O,86
39,kính_trọng,V,O,86
39,thầy,N,O,86
39,",",CH,O,86
39,suốt,A,O,86
39,đời,N,O,86
39,lao_động,N,O,86
39,;,CH,O,86
39,tấm,Nc,O,86
39,gương,N,O,86
39,về,E,O,86
39,lòng,N,O,86
39,hiếu_thảo,A,O,86
39,",",CH,O,86
39,trung_thành,A,O,86
39,",",CH,O,86
39,khiêm_nhường,A,O,86
39,và,Cc,O,86
39,thuỷ_chung,A,O,86
39,;,CH,O,86
39,suốt,A,O,86
39,đời,N,O,86
39,trung_thành,A,O,86
39,với,E,O,86
39,lý_tưởng,N,O,86
39,cách_mạng,N,O,86
39,",",CH,O,86
39,lý_tưởng,N,O,86
39,cộng_sản,A,O,86
39,",",CH,O,86
39,suốt,A,O,86
39,đời,N,O,86
39,cần,V,O,86
39,",",CH,O,86
39,kiệm,V,O,86
39,",",CH,O,86
39,liêm,A,O,86
39,",",CH,O,86
39,chính,A,O,86
39,",",CH,O,86
39,chí_công,A,O,86
39,",",CH,O,86
39,vô_tư,A,O,86
39,”,CH,O,86
39,.,CH,O,86
40,Các,L,O,87
40,đại_biểu,N,O,87
40,dâng,V,O,87
40,hương,N,O,87
40,tưởng_nhớ,V,O,87
40,Chủ_tịch,N,O,87
40,Tôn_Đức_Thắng_Dịp,Np,B-PER,87
40,này,P,O,87
40,",",CH,O,87
40,tỉnh,N,B-LOC,87
40,An_Giang,Np,I-LOC,87
40,kêu_gọi,V,O,87
40,toàn,R,O,87
40,Đảng,N,O,87
40,",",CH,O,87
40,toàn,R,O,87
40,quân,N,O,87
40,",",CH,O,87
40,toàn,L,O,87
40,dân,N,O,87
40,tỉnh,N,O,87
40,nhà,N,O,87
40,đoàn_kết,V,O,87
40,một_lòng,A,O,87
40,",",CH,O,87
40,vượt,V,O,87
40,qua,V,O,87
40,khó_khăn,N,O,87
40,",",CH,O,87
40,thử_thách,V,O,87
40,;,CH,O,87
40,tiếp_tục,V,O,87
40,đẩy_mạnh,V,O,87
40,học_tập,V,O,87
40,",",CH,O,87
40,làm,V,O,87
40,theo,V,O,87
40,tư_tưởng,N,O,87
40,",",CH,O,87
40,đạo_đức,N,O,87
40,",",CH,O,87
40,phong_cách,N,O,87
40,Hồ_Chí_Minh,Np,B-PER,87
40,và,Cc,O,87
40,noi,V,O,87
40,theo,V,O,87
40,phẩm_chất,N,O,87
40,cao_quý,A,O,87
40,của,E,O,87
40,Chủ_tịch,N,O,87
40,Tôn_Đức_Thắng,Np,O,87
40,",",CH,O,87
40,suốt,A,O,87
40,đời,N,O,87
40,cần_kiệm,N,O,87
40,",",CH,O,87
40,liêm,A,O,87
40,",",CH,O,87
40,chính,A,O,87
40,",",CH,O,87
40,chí_công_vô_tư,A,O,87
40,;,CH,O,87
40,hết_lòng,V,O,87
40,phục_vụ,V,O,87
40,cách_mạng,N,O,87
40,",",CH,O,87
40,phục_vụ,V,O,87
40,nhân_dân,N,O,87
40,;,CH,O,87
40,cùng,C,O,87
40,chung,V,O,87
40,tay,N,O,87
40,xây_dựng,V,O,87
40,quê_hương,N,O,87
40,An_Giang,Np,B-LOC,87
40,ngày_càng,X,O,87
40,giàu,A,O,87
40,đẹp,A,O,87
40,",",CH,O,87
40,người_dân,N,O,87
40,có,V,O,87
40,cuộc_sống,N,O,87
40,ấm_no,A,O,87
40,",",CH,O,87
40,hạnh_phúc,N,O,87
40,…,CH,O,87
41,NGỌC,Ny,B-PER,88
41,DÂN,Np,I-PER,88
42,Điên,N,O,89
42,thì,C,O,89
42,có,V,O,89
42,sao,P,O,89
42,Với,E,O,89
42,giai_điệu,N,O,89
42,đầy,A,O,89
42,cảm_xúc,N,O,89
42,",",CH,O,89
42,ca_từ,N,O,89
42,sâu_sắc,A,O,89
42,và,Cc,O,89
42,màn,N,O,89
42,góp,V,O,89
42,giọng,N,O,89
42,tuyệt,A,O,89
42,với,E,O,89
42,đến,V,O,89
42,từ,E,O,89
42,các,L,O,89
42,ca_sĩ,N,O,89
42,chuyên_nghiệp,A,O,89
42,để,E,O,89
42,truyền_tải,V,O,89
42,những,L,O,89
42,chủ_đề,N,O,89
42,chính,A,O,89
42,của,E,O,89
42,phim,N,O,89
42,như,C,O,89
42,buồn_bã,A,O,89
42,",",CH,O,89
42,lãng_mạn,A,O,89
42,hay,Cc,O,89
42,tươi_sáng,A,O,89
42,",",CH,O,89
42,dễ_thương,A,O,89
42,.,CH,O,89
43,Đây,P,O,90
43,là,V,O,90
43,danh_sách,N,O,90
43,7,M,O,90
43,nhạc,N,O,90
43,phim,N,O,90
43,của,E,O,90
43,Điên,Np,O,90
43,thì,C,O,90
43,có,V,O,90
43,sao,P,O,90
43,được,R,O,90
43,đề_xuất,V,O,90
43,đến,E,O,90
43,khán_giả,N,O,90
43,!,CH,O,90
43,1,M,O,90
43,.,CH,O,90
44,Breath,Np,B-PER,91
44,-,CH,O,91
44,Sam_Kim_Đây,Np,B-PER,91
44,là,V,O,91
44,ca_khúc,N,O,91
44,chủ_đạo,N,O,91
44,của,E,O,91
44,phim,N,O,91
44,mà,C,O,91
44,hễ,C,O,91
44,là,V,O,91
44,đã,R,O,91
44,từng,R,O,91
44,xem,V,O,91
44,qua,R,O,91
44,bộ,Nc,O,91
44,phim,N,O,91
44,đều,R,O,91
44,nhớ,V,O,91
44,rõ,A,O,91
44,giai_điệu,N,O,91
44,mỗi,M,O,91
44,khi,N,O,91
44,nhắc,V,O,91
44,đến,R,O,91
44,.,CH,O,91
45,Breath,N,O,92
45,mang,V,O,92
45,cảm_giác,N,O,92
45,nhẹ_nhàng,A,O,92
45,",",CH,O,92
45,giai_điệu,N,O,92
45,du_dương,N,O,92
45,dễ,A,O,92
45,nhớ,V,O,92
45,.,CH,O,92
45,2,M,O,92
45,.,CH,O,92
46,In,N,O,93
46,your,V,O,93
46,time,N,O,93
46,-,CH,O,93
46,Lee_Su_Hyun,Np,B-PER,93
46,(,CH,O,93
46,AKMU,Ny,B-ORG,93
46,),CH,O,93
46,Giọng,N,O,93
46,hát,V,O,93
46,truyền_cảm,V,O,93
46,của,E,O,93
46,Lee_Su_Hyun,Np,B-PER,93
46,cùng,A,O,93
46,tiếng,N,O,93
46,piano,V,O,93
46,trầm,A,O,93
46,bỗng,R,O,93
46,chính,T,O,93
46,là,V,O,93
46,điểm,N,O,93
46,nhấn,V,O,93
46,tuyệt_vời,A,O,93
46,của,E,O,93
46,ca_khúc,N,O,93
46,này,P,O,93
46,.,CH,O,93
46,3,M,O,93
46,.,CH,O,93
47,Hallelujah,Np,O,94
47,-,CH,O,94
47,Kim_Feel_Ca,Np,O,94
47,khúc,N,O,94
47,này,P,O,94
47,có,V,O,94
47,ý_nghĩa,N,O,94
47,hơn,R,O,94
47,cả,T,O,94
47,một,M,O,94
47,bản_nhạc,N,O,94
47,phim,N,O,94
47,khi,N,O,94
47,ghi,V,O,94
47,lại,R,O,94
47,khoảnh,N,O,94
47,khác,A,O,94
47,đầy,A,O,94
47,xúc_động,N,O,94
47,khó,A,O,94
47,quên,V,O,94
47,của,E,O,94
47,bộ,N,O,94
47,phim,N,O,94
47,kết_hợp,V,O,94
47,với,E,O,94
47,giọng,N,O,94
47,hát,V,O,94
47,trầm,A,O,94
47,ấm,A,O,94
47,của,E,O,94
47,Kim_Feel,Np,B-PER,94
47,.,CH,O,94
47,4,M,O,94
47,.,CH,O,94
48,Puzzle,Np,O,95
48,-,CH,O,95
48,YONGZOO,Ny,O,95
48,Khác,A,O,95
48,với,E,O,95
48,những,L,O,95
48,ca_khúc,N,O,95
48,trầm_lắng,A,O,95
48,khác,A,O,95
48,",",CH,O,95
48,Puzzle,Np,O,95
48,mang,V,O,95
48,màu_sắc,N,O,95
48,tươi_sáng,A,O,95
48,hơn,A,O,95
48,khi,N,O,95
48,xuất_hiện,V,O,95
48,trong,E,O,95
48,những,L,O,95
48,phân,N,O,95
48,cảnh,N,O,95
48,khá,R,O,95
48,vui_tươi,A,O,95
48,",",CH,O,95
48,dễ_thương,A,O,95
48,của,E,O,95
48,phim,N,O,95
48,.,CH,O,95
48,5,M,O,95
48,.,CH,O,95
49,Little,N,O,96
49,by,N,O,96
49,Little,Np,O,96
49,-,CH,O,96
49,CHEEZE,Ny,O,96
49,Little,Np,O,96
49,by,V,O,96
49,Little,Np,O,96
49,lại,R,O,96
49,là,V,O,96
49,một,M,O,96
49,bài,Nc,O,96
49,hát,V,O,96
49,mang,V,O,96
49,lại,R,O,96
49,cảm_xúc,N,O,96
49,rung_động,V,O,96
49,kỳ_lạ,A,O,96
49,",",CH,O,96
49,nhẹ_nhàng,A,O,96
49,không,R,O,96
49,quá,R,O,96
49,buồn,A,O,96
49,nhưng,C,O,96
49,cũng,R,O,96
49,chẳng,R,O,96
49,phải,V,O,96
49,quá,R,O,96
49,vui,A,O,96
49,!,CH,O,96
49,6,M,O,96
49,.,CH,O,96
50,In,V,O,97
50,silence,N,O,97
50,-,CH,O,97
50,Janeh_Suhh_Bài,Np,B-PER,97
50,hát,V,O,97
50,này,P,O,97
50,",",CH,O,97
50,thuần_tuý,N,O,97
50,chính,T,O,97
50,là,V,O,97
50,hiện_thân,N,O,97
50,của_nổi,N,O,97
50,đau,V,O,97
50,!,CH,O,97
51,Có_thể,R,O,98
51,nhiều,A,O,98
51,khán_giả,N,O,98
51,sẽ,R,O,98
51,vẫn,R,O,98
51,đồng_cảm,V,O,98
51,với,E,O,98
51,nhân_vật,N,O,98
51,và,Cc,O,98
51,có,V,O,98
51,chút,L,O,98
51,nhói,A,O,98
51,lòng,N,O,98
51,khi,N,O,98
51,nghe,V,O,98
51,ca_khúc,N,O,98
51,này,P,O,98
51,",",CH,O,98
51,nhưng,C,O,98
51,thật_sự,A,O,98
51,có,V,O,98
51,phải,A,O,98
51,nó,P,O,98
51,rất,R,O,98
51,khó,A,O,98
51,quên,V,O,98
51,không,R,O,98
51,?,CH,O,98
51,7,M,O,98
51,.,CH,O,98
52,You,N,O,99
52,',CH,O,99
52,re,N,O,99
52,cold,N,O,99
52,-,CH,O,99
52,Heize_Giọng,Np,O,99
52,của,E,O,99
52,Heize,Np,B-LOC,99
52,quá,R,O,99
52,hơp,A,O,99
52,với,E,O,99
52,ca_khúc,N,O,99
52,này,P,O,99
52,ở,E,O,99
52,ngay,T,O,99
52,những,L,O,99
52,nốt,N,O,99
52,đầu,N,O,99
52,khi,N,O,99
52,bài,Nc,O,99
52,hát,N,O,99
52,cất,V,O,99
52,lên,R,O,99
52,nên,C,O,99
52,sẽ,R,O,99
52,rất,R,O,99
52,tiếc,V,O,99
52,nếu,C,O,99
52,ca_khúc,N,O,99
52,này,P,O,99
52,lọt,V,O,99
52,khỏi,V,O,99
52,top,N,O,99
52,7,M,O,99
52,!,CH,O,99
53,An_Du,Np,B-ORG,100
54,Lò_vi_sóng,N,O,101
54,là,V,O,101
54,một,M,O,101
54,trong,E,O,101
54,những,L,O,101
54,vật_dụng,N,O,101
54,tiện_lợi,A,O,101
54,không_thể,R,O,101
54,thiếu,A,O,101
54,trong,E,O,101
54,gia_đình,N,O,101
54,.,CH,O,101
55,Tuy_nhiên,C,O,102
55,",",CH,O,102
55,cũng,R,O,102
55,như,C,O,102
55,tủ_lạnh,N,O,102
55,",",CH,O,102
55,đây,P,O,102
55,lại,R,O,102
55,là,V,O,102
55,nơi,N,O,102
55,dễ,A,O,102
55,có,V,O,102
55,mùi,N,O,102
55,hôi,A,O,102
55,nhất,A,O,102
55,bởi,E,O,102
55,nó,P,O,102
55,phải,V,O,102
55,quay,V,O,102
55,đủ,A,O,102
55,loại,N,O,102
55,thức_ăn,N,O,102
55,có,V,O,102
55,dầu_mỡ,N,O,102
55,",",CH,O,102
55,gia_vị,N,O,102
55,",",CH,O,102
55,nước_mắm,N,O,102
55,...,CH,O,102
56,Một,M,O,103
56,trong,E,O,103
56,những,L,O,103
56,cách,N,O,103
56,giúp,V,O,103
56,bạn,N,O,103
56,khử,N,O,103
56,mùi,N,O,103
56,lò_vi_sóng,V,O,103
56,hiệu_quả,N,O,103
56,đó,P,O,103
56,là,V,O,103
56,dùng,V,O,103
56,than,N,O,103
56,củi,N,O,103
56,.,CH,O,103
57,Khử,V,O,104
57,mùi,N,O,104
57,lò_vi_sóng,N,O,104
57,bằng,E,O,104
57,than,N,O,104
57,củi,N,O,104
57,là,V,O,104
57,một,M,O,104
57,trong,E,O,104
57,những,L,O,104
57,cách,N,O,104
57,dân_gian,N,O,104
57,ít,A,O,104
57,ai,P,O,104
57,biết,V,O,104
57,đến,R,O,104
57,.,CH,O,104
58,Ngoài_ra,X,O,105
58,",",CH,O,105
58,than,N,O,105
58,còn,R,O,105
58,giúp,V,O,105
58,khử,N,O,105
58,sạch,A,O,105
58,những,L,O,105
58,độc_tố,N,O,105
58,do,E,O,105
58,thức_ăn,N,O,105
58,bám,V,O,105
58,trong,E,O,105
58,lò,N,O,105
58,lâu,A,O,105
58,ngày,N,O,105
58,.,CH,O,105
59,Theo,V,O,106
59,đó,P,O,106
59,",",CH,O,106
59,chỉ,R,O,106
59,cần,V,O,106
59,dùng,V,O,106
59,giấy_báo,N,O,106
59,bọc,V,O,106
59,một_ít,L,O,106
59,than,N,O,106
59,củi,N,O,106
59,rồi,C,O,106
59,cho,V,O,106
59,vào,E,O,106
59,lò_vi_sóng,N,O,106
59,.,CH,O,106
60,Để,E,O,107
60,tự_nhiên,A,O,107
60,khoảng,N,O,107
60,vài,L,O,107
60,ngày,N,O,107
60,thì,C,O,107
60,mùi,N,O,107
60,hôi,A,O,107
60,sẽ,R,O,107
60,bị,V,O,107
60,xoá,V,O,107
60,sạch,A,O,107
60,mà,C,O,107
60,không,R,O,107
60,cần,V,O,107
60,phải,V,O,107
60,cho,V,O,107
60,lò_vi_sóng,V,O,107
60,hoạt_động,V,O,107
60,.,CH,O,107
61,Ngoài,E,O,108
61,mẹo,N,O,108
61,khử,N,O,108
61,mùi,N,O,108
61,bằng,E,O,108
61,than,N,O,108
61,củi,N,O,108
61,",",CH,O,108
61,lò_vi_sóng,N,O,108
61,còn,R,O,108
61,có_thể,R,O,108
61,được,V,O,108
61,khử,N,O,108
61,mùi,N,O,108
61,bằng,E,O,108
61,các,L,O,108
61,cách,N,O,108
61,sau,N,O,108
61,:,CH,O,108
61,Khử,V,O,108
61,mùi,N,O,108
61,bằng,E,O,108
61,giấm,N,O,108
61,Đối_với,E,O,108
61,lò,N,O,108
61,bị,V,O,108
61,ám,V,O,108
61,mùi,N,O,108
61,nặng,A,O,108
61,bạn,N,O,108
61,không,R,O,108
61,nên,V,O,108
61,cố_gắng,V,O,108
61,sử_dụng,V,O,108
61,hoá_chất,N,O,108
61,hoặc,Cc,O,108
61,chất,N,O,108
61,tẩy_rửa,V,O,108
61,để,E,O,108
61,vệ_sinh,V,O,108
61,vì,E,O,108
61,có,V,O,108
61,khả_năng,N,O,108
61,gây,V,O,108
61,hư,A,O,108
61,lò,N,O,108
61,.,CH,O,108
62,Bạn,N,O,109
62,cần,V,O,109
62,dùng,V,O,109
62,cốc,N,O,109
62,nước,N,O,109
62,dung_tích,N,O,109
62,300,M,O,109
62,ml,Nu,O,109
62,",",CH,O,109
62,pha,V,O,109
62,với,E,O,109
62,vài,L,O,109
62,thìa,N,O,109
62,giấm,N,O,109
62,và,Cc,O,109
62,đặt,V,O,109
62,vào,E,O,109
62,lò,N,O,109
62,.,CH,O,109
63,Sau,E,O,110
63,đó,P,O,110
63,cho,E,O,110
63,lò,N,O,110
63,hoạt_động,N,O,110
63,và,Cc,O,110
63,hâm_nóng,N,O,110
63,trong,E,O,110
63,vòng,N,O,110
63,5,M,O,110
63,phút,Nu,O,110
63,",",CH,O,110
63,lúc,N,O,110
63,này,P,O,110
63,hơi,R,O,110
63,giấm,N,O,110
63,sẽ,R,O,110
63,bốc_hơi,V,O,110
63,khử,N,O,110
63,bớt,V,O,110
63,mùi,N,O,110
63,bên,N,O,110
63,trong,N,O,110
63,lò,N,O,110
63,.,CH,O,110
64,Ngoài_ra,X,O,111
64,cũng,R,O,111
64,có_thể,R,O,111
64,sử_dụng,V,O,111
64,nước_cốt,N,O,111
64,chanh,A,O,111
64,thay,V,O,111
64,cho,E,O,111
64,giấm,N,O,111
64,.,CH,O,111
65,Khử,V,O,112
65,mùi,N,O,112
65,bằng,E,O,112
65,chanh,N,O,112
65,Chanh,Np,O,112
65,cắt,V,O,112
65,thành,V,O,112
65,từng,R,O,112
65,lát,N,O,112
65,rồi,C,O,112
65,cho,V,O,112
65,vào,E,O,112
65,chén,N,O,112
65,nước,N,O,112
65,",",CH,O,112
65,nấu,V,O,112
65,trong,E,O,112
65,lò_vi_sóng,N,O,112
65,khoảng,N,O,112
65,3,M,O,112
65,phút,Nu,O,112
65,hoặc,Cc,O,112
65,lâu,A,O,112
65,hơn,A,O,112
65,đến,E,O,112
65,khi,N,O,112
65,thấy,V,O,112
65,hơi_nước,N,O,112
65,bốc,V,O,112
65,lên,R,O,112
65,.,CH,O,112
66,Tiếp,V,O,113
66,đến,V,O,113
66,",",CH,O,113
66,bạn,N,O,113
66,tắt,V,O,113
66,lò,N,O,113
66,",",CH,O,113
66,để,E,O,113
66,yên,A,O,113
66,một,M,O,113
66,thời_gian,N,O,113
66,",",CH,O,113
66,hơi,R,O,113
66,chanh,V,O,113
66,sẽ,R,O,113
66,khử,V,O,113
66,mùi,N,O,113
66,hôi,A,O,113
66,trong,E,O,113
66,lò_vi_sóng,N,O,113
66,.,CH,O,113
67,Sau,E,O,114
67,đó,P,O,114
67,",",CH,O,114
67,bạn,N,O,114
67,lấy,V,O,114
67,ra,R,O,114
67,và,Cc,O,114
67,lau,V,O,114
67,lại,R,O,114
67,bằng,E,O,114
67,khăn,N,O,114
67,sạch,A,O,114
67,.,CH,O,114
68,Khử,V,O,115
68,mùi,N,O,115
68,bằng,E,O,115
68,vani,N,O,115
68,Bạn,N,O,115
68,cho,V,O,115
68,vào,E,O,115
68,một,M,O,115
68,cốc,N,O,115
68,nước_lớn,N,O,115
68,khoảng,N,O,115
68,20,M,O,115
68,ml,N,O,115
68,vani,V,O,115
68,",",CH,O,115
68,khuấy,V,O,115
68,đều,R,O,115
68,cho,E,O,115
68,dung_dịch,N,O,115
68,quyện,V,O,115
68,vào,E,O,115
68,nhau,N,O,115
68,.,CH,O,115
69,Sau,E,O,116
69,đó,P,O,116
69,cho,E,O,116
69,cốc,N,O,116
69,dung_dịch,N,O,116
69,vào,E,O,116
69,lò_vi_sóng,N,O,116
69,",",CH,O,116
69,vi_sóng,V,O,116
69,trong,E,O,116
69,30,M,O,116
69,phút,Nu,O,116
69,rồi,C,O,116
69,đợi,V,O,116
69,cho,E,O,116
69,lò_vi_sóng,N,O,116
69,nguội,A,O,116
69,hẳn,R,O,116
69,",",CH,O,116
69,bạn,N,O,116
69,mới,A,O,116
69,mở_cửa,V,O,116
69,lò,N,O,116
69,",",CH,O,116
69,lấy,V,O,116
69,khăn,N,O,116
69,mềm,A,O,116
69,lau_chùi,V,O,116
69,bên,N,O,116
69,trong,A,O,116
69,.,CH,O,116
70,Các,L,O,117
70,vết,N,O,117
70,bẩn,A,O,117
70,và,Cc,O,117
70,mùi,N,O,117
70,hôi,A,O,117
70,sẽ,R,O,117
70,không,R,O,117
70,còn,V,O,117
70,mà,C,O,117
70,thay,V,O,117
70,bằng,E,O,117
70,mùi,N,O,117
70,vani,V,O,117
70,dịu,A,O,117
70,nhẹ,A,O,117
70,ngay,R,O,117
70,đấy,P,O,117
70,.,CH,O,117
71,Khử,V,O,118
71,mùi,N,O,118
71,bằng,E,O,118
71,vỏ,N,O,118
71,cam,N,O,118
71,Bạn,N,O,118
71,có,V,O,118
71,biết,V,O,118
71,vỏ,N,O,118
71,cam,N,O,118
71,",",CH,O,118
71,quýt,A,O,118
71,cũng,R,O,118
71,có_thể,R,O,118
71,khử,V,O,118
71,mùi,N,O,118
71,hôi,A,O,118
71,trong,E,O,118
71,lò_vi_sóng,N,O,118
71,?,CH,O,118
72,Hơn_nữa,C,O,119
72,",",CH,O,119
72,tinh_dầu,N,O,119
72,tự_nhiên,A,O,119
72,từ,E,O,119
72,các,L,O,119
72,loại,N,O,119
72,quả,N,O,119
72,này,P,O,119
72,còn,R,O,119
72,tạo,V,O,119
72,mùi,N,O,119
72,thơm,A,O,119
72,dễ_chịu,A,O,119
72,",",CH,O,119
72,an_toàn,A,O,119
72,tuyệt_đối,A,O,119
72,cho,E,O,119
72,trẻ,N,O,119
72,nhỏ,A,O,119
72,.,CH,O,119
73,Khử,V,O,120
73,mùi,N,O,120
73,bằng,E,O,120
73,muối,N,O,120
73,Muối,Np,O,120
73,là,V,O,120
73,một,M,O,120
73,trong,E,O,120
73,những,L,O,120
73,loại,Nc,O,120
73,gia_vị,N,O,120
73,không_thể,R,O,120
73,thiếu,A,O,120
73,trong,E,O,120
73,bữa,N,O,120
73,ăn_hàng,V,O,120
73,ngày,N,O,120
73,.,CH,O,120
74,Bên,N,O,121
74,cạnh,N,O,121
74,đó,P,O,121
74,",",CH,O,121
74,khi,N,O,121
74,muốn,V,O,121
74,khử,V,O,121
74,mùi,N,O,121
74,lò_vi_sóng,N,O,121
74,",",CH,O,121
74,hãy,R,O,121
74,nghĩ,V,O,121
74,ngay,R,O,121
74,đến,E,O,121
74,muối,N,O,121
74,như,C,O,121
74,một,M,O,121
74,"""",CH,O,121
74,phép,N,O,121
74,màu,N,O,121
74,"""",CH,O,121
74,.,CH,O,121
75,Thức_ăn,N,O,122
75,thường,R,O,122
75,bám,V,O,122
75,dưới,E,O,122
75,đáy,N,O,122
75,lò,N,O,122
75,và,Cc,O,122
75,gây,V,O,122
75,ra,V,O,122
75,mùi,N,O,122
75,khó_chịu,A,O,122
75,.,CH,O,122
76,Chỉ,R,O,123
76,cần,V,O,123
76,rắc,V,O,123
76,một_ít,L,O,123
76,muối,N,O,123
76,vào,E,O,123
76,chỗ,N,O,123
76,thức_ăn,N,O,123
76,bám,V,O,123
76,vào,R,O,123
76,",",CH,O,123
76,sau,E,O,123
76,đó,P,O,123
76,đợi,V,O,123
76,lò,N,O,123
76,nguội,A,O,123
76,thì,C,O,123
76,dùng,V,O,123
76,khăn,N,O,123
76,ẩm,N,O,123
76,lau,V,O,123
76,sạch,A,O,123
76,.,CH,O,123
77,Lily,Np,B-PER,124
78,Những,L,O,125
78,ngày,N,O,125
78,nửa,N,O,125
78,cuối,N,O,125
78,tháng,N,O,125
78,Aug-45,M,O,125
78,",",CH,O,125
78,trong,E,O,125
78,một,M,O,125
78,khoảng,N,O,125
78,khắc,V,O,125
78,“,M,O,125
78,chớp_mắt,N,O,125
78,của,E,O,125
78,lịch_sử,N,O,125
78,”,CH,O,125
78,(,CH,O,125
78,chữ,N,O,125
78,dùng,V,O,125
78,của,E,O,125
78,Đại_tướng,N,O,125
78,Võ_Nguyên_Giáp,Np,B-PER,125
78,),CH,O,125
78,",",CH,O,125
78,cả,P,O,125
78,dân_tộc,N,O,125
78,Việt_Nam,Np,B-LOC,125
78,đã,R,O,125
78,đồng_lòng,A,O,125
78,",",CH,O,125
78,đồng_loạt,A,O,125
78,vùng,N,O,125
78,lên,V,O,125
78,trong,E,O,125
78,thời_cơ,N,O,125
78,vụt,V,O,125
78,đến,V,O,125
78,",",CH,O,125
78,làm_nên,V,O,125
78,thắng_lợi,N,O,125
78,của,E,O,125
78,một,M,O,125
78,cuộc,Nc,O,125
78,Tổng_khởi_nghĩa,Np,O,125
78,thành_công,V,O,125
78,trọn_vẹn,A,O,125
78,",",CH,O,125
78,kịp_thời,A,O,125
78,và,Cc,O,125
78,ít,A,O,125
78,đổ_máu,V,O,125
78,.,CH,O,125
79,Thắng_lợi,N,O,126
79,huy_hoàng,A,O,126
79,đó,P,O,126
79,là,V,O,126
79,thành_quả,N,O,126
79,của,E,O,126
79,15,M,O,126
79,năm,N,O,126
79,đấu_tranh,V,O,126
79,kiên_cường,A,O,126
79,",",CH,O,126
79,bất_khuất,A,O,126
79,dưới,E,O,126
79,đường_lối,N,O,126
79,lãnh_đạo,N,O,126
79,đúng_đắn,A,O,126
79,của,E,O,126
79,Đảng,N,B-ORG,126
79,Cộng_sản,N,I-ORG,126
79,Đông_Dương,Np,I-ORG,126
79,",",CH,O,126
79,của,E,O,126
79,Chủ_tịch,N,O,126
79,Hồ_Chí_Minh,Np,B-PER,126
79,vĩ_đại,A,O,126
79,và,Cc,O,126
79,kính_yêu,A,O,126
79,.,CH,O,126
80,Nhạy_bén,N,O,127
80,nhận_biết,V,O,127
80,những,L,O,127
80,chuyển_biến,N,O,127
80,của,E,O,127
80,tình_hình,N,O,127
80,thế_giới,N,O,127
80,",",CH,O,127
80,Đảng,Np,O,127
80,đã,R,O,127
80,có,V,O,127
80,những,L,O,127
80,chỉ_đạo,N,O,127
80,chuyển,V,O,127
80,chiến_lược,N,O,127
80,cách_mạng,N,O,127
80,đúng_đắn,A,O,127
80,và,Cc,O,127
80,hiệu_quả,N,O,127
80,.,CH,O,127
81,Đây,P,O,128
81,là,V,O,128
81,tiền_đề,N,O,128
81,quan_trọng,A,O,128
81,dẫn,V,O,128
81,tới,E,O,128
81,thắng_lợi,N,O,128
81,",",CH,O,128
81,giành,V,O,128
81,lại,R,O,128
81,độc_lập,N,O,128
81,dân_tộc,N,O,128
81,",",CH,O,128
81,khai_sinh,V,O,128
81,chính_quyền,N,O,128
81,của,E,O,128
81,nhân_dân,N,O,128
81,đầu_tiên,A,O,128
81,trong,E,O,128
81,lịch_sử,N,O,128
81,dân_tộc,N,O,128
81,.,CH,O,128
82,Thành_quả,N,O,129
82,của,E,O,129
82,cuộc,N,O,129
82,cách_mạng,N,O,129
82,đó,P,O,129
82,là,V,O,129
82,tiền_đề,N,O,129
82,để,E,O,129
82,nhân_dân,N,O,129
82,Việt_Nam,Np,B-LOC,129
82,tiếp_tục,V,O,129
82,vững,A,O,129
82,bước,N,O,129
82,trên,E,O,129
82,con,Nc,O,129
82,đường,N,O,129
82,mình,P,O,129
82,đã,R,O,129
82,chọn,V,O,129
82,",",CH,O,129
82,cho,E,O,129
82,tới,E,O,129
82,hôm_nay,N,O,129
82,và,Cc,O,129
82,mai_sau,N,O,129
82,.,CH,O,129
83,Tháng,N,O,130
83,Sep-39,M,O,130
83,",",CH,O,130
83,Chiến_tranh,N,O,130
83,thế_giới,N,O,130
83,thứ,N,O,130
83,hai,M,O,130
83,bùng_nổ,V,O,130
83,.,CH,O,130
84,Ở,E,O,131
84,Đông_Dương,Np,B-LOC,131
84,",",CH,O,131
84,chính_sách,N,O,131
84,đàn_áp,V,O,131
84,của,E,O,131
